IGGCP14,./stben/Data management and access method modules (IGG)/IGGCP14,d8e61e4ed1570997c1769a63acaf985acdaf10c54e7ce7c27eb0b93216729ee6
IGGWKNCP,./stben/Data management and access method modules (IGG)/IGGWKNCP,8e51241c332f93008ebc13f5078323aa0fd22ae79dadb29e6575c53b47ab6465
IGG019VW,./stben/Data management and access method modules (IGG)/IGG019VW,d30f48f966001427c7a28a32c3e1fa9afa408516c991eda3f9dfae17966e07a8
IGG019M4,./stben/Data management and access method modules (IGG)/IGG019M4,b7079c611134a7516dd92131afba38803a2ad89752f672a61a05633a8972eed1
IGG0CLAL,./stben/Data management and access method modules (IGG)/IGG0CLAL,1d7628f4f107fb5eb2af054ab913f0564a84b460e27d78602b0971549b98a4be
IGGCP10A,./stben/Data management and access method modules (IGG)/IGGCP10A,ed7c0d359bea4f1428f545e191b7b4a5189c820df6431ad67c89de4ddd0c86a0
IGG019LT,./stben/Data management and access method modules (IGG)/IGG019LT,7eb12ea8ccf14302c3b360e6da7e1cbd8f06730c4069287e8f3a725b3a95e768
IGGCP23,./stben/Data management and access method modules (IGG)/IGGCP23,56aa47bc9ef016e54a2112e0fc093504c7086117c9a3e1a4df554faf4ae48574
IGG01913,./stben/Data management and access method modules (IGG)/IGG01913,bd2c1cc13ab3327a3a75c23741b3c2bf4cbddef7379e729db8520ae3a198e181
IGG0202B,./stben/Data management and access method modules (IGG)/IGG0202B,967a5c1d91b07cfb5e5ad18d2280d9ccaf7e2e870e87516d9575f16ed192fd5e
IGG0CLB1,./stben/Data management and access method modules (IGG)/IGG0CLB1,e2717ab04f179dc6ab71506871d450498d8e38b99ecb43e96e8b500f00e67ff1
IGG0CLBV,./stben/Data management and access method modules (IGG)/IGG0CLBV,e8c9a19db00b5ba71e855cd3aa014acd4acf917c320797903dcf2bba993e4d13
IGG019P9,./stben/Data management and access method modules (IGG)/IGG019P9,52deb3aad9d44251eb593ec11d8141d8411455a94f7e1b9fcb4c0c4ea840b05e
IGG019R1,./stben/Data management and access method modules (IGG)/IGG019R1,8deda73c994a43c31ff3b7b87fba724df9e870d87c1dd5fc723e69ea5f1b453a
IGGCP47,./stben/Data management and access method modules (IGG)/IGGCP47,de6c36966046a049007e686804e95a8976000f3054b9ab5e54913e0825e2e86a
IGG019P2,./stben/Data management and access method modules (IGG)/IGG019P2,e4ea7ca5ebcbace0fb0bb4c12355064cf2d6a8e883053a7f655d9c701fc24d61
IGG0CLA2,./stben/Data management and access method modules (IGG)/IGG0CLA2,8d130fcd6de4123bf3fc486f776b4b11f0f003aa428fe4e9b25bc42d3e08fc36
IGG019MZ,./stben/Data management and access method modules (IGG)/IGG019MZ,74622a7d3596154a3ae864b69f36de9865088772e2a82687032df410b1d2c6ad
IGG019PK,./stben/Data management and access method modules (IGG)/IGG019PK,69439fcb3fcf732bba0622092917246690bf2bea1cd03eddc843b12377a4448b
IGG019TX,./stben/Data management and access method modules (IGG)/IGG019TX,838282ddaa5a7948bc1f1e52c02db5ebb30616b7bde0cf941f1279c488d7f53c
IGG0CLCB,./stben/Data management and access method modules (IGG)/IGG0CLCB,b22e22ea9117bb91c4a923f6856f8dcf8e80a5254054f57144147d837f9ace56
IGG0CLBF,./stben/Data management and access method modules (IGG)/IGG0CLBF,3211b72cedb81e227334df609afd267c6e940985fa2a36a3e78f0c724c10da12
IGG019V4,./stben/Data management and access method modules (IGG)/IGG019V4,72c0f07e56d9bb8a9634057448beb989a75f4c35a306da0201ed3179afe29f07
IGG0191S,./stben/Data management and access method modules (IGG)/IGG0191S,49107d49606ca889054ed1c2afa9eabd39a632c166e95e200ed27ae02bb63de1
IGG0192A,./stben/Data management and access method modules (IGG)/IGG0192A,24232274788302e18ee12137ebc06906edb9f142985afebc8bd0774fc1e7a399
IGG019R7,./stben/Data management and access method modules (IGG)/IGG019R7,86d7dc7e40b86662f0b43eba58ed6200373843d688bb52c2905aafc60a339b83
IGG032I2,./stben/Data management and access method modules (IGG)/IGG032I2,0bb1206ef830a101bb3807866cd7145f7b839b23e154188a9cee1193034027f0
IGG019KH,./stben/Data management and access method modules (IGG)/IGG019KH,e24643167f88cac8998019524d0e3a1da50060849953cf949fbe25e2d8e4ec68
IGG019MR,./stben/Data management and access method modules (IGG)/IGG019MR,c2f461acc6868a745b81806a4d57c00303e0e459429e0050b57de1fdbded4de1
IGG019OC,./stben/Data management and access method modules (IGG)/IGG019OC,34fccc70b488113731123929b4d0e1ac0b0440835705c6046d6edfe9cdcbc587
IGGCP12A,./stben/Data management and access method modules (IGG)/IGGCP12A,5d293429ff4d021b8e6bb98c39f1b80da66400d70463886b6077b09c8291c788
IGG0191Z,./stben/Data management and access method modules (IGG)/IGG0191Z,335c67ff598897974170aeb4014ac7e54873fb6fa928127ee18dce453fe488c7
IGG0CLCE,./stben/Data management and access method modules (IGG)/IGG0CLCE,047a26b2cb9dcccd56f4e7bdb136fe20a404a0117043c2479748cfc9ff4cf215
IGG019JP,./stben/Data management and access method modules (IGG)/IGG019JP,9d45eef805dcea051dad1d2b10f5b8853323c4720baedd7a6fe4e6e5a59254e7
IGG019MU,./stben/Data management and access method modules (IGG)/IGG019MU,c6310575c8c6aa3b1310c7215b4a943ff06b4e329164185d2d41680d585d9795
IGG08108,./stben/Data management and access method modules (IGG)/IGG08108,636869d71e980cfaa4d268aab76335a45d0d75afde93da7bcf331beafd457d5b
IGG0192V,./stben/Data management and access method modules (IGG)/IGG0192V,508af766b0d130591c1bd72fc68e46dcfd0d0e7d97aa010fbbfec8939770138d
IGG0192H,./stben/Data management and access method modules (IGG)/IGG0192H,8fc9204be647a669b135005dd7182bbf70d9a289d36090cd75f6cf55b8b91610
IGG01912,./stben/Data management and access method modules (IGG)/IGG01912,e92f55b2f7fdb26e3abbffdf1049009825dddb683a7de314923cf5411bb42f09
IGG0192G,./stben/Data management and access method modules (IGG)/IGG0192G,b2583d6a590cbcf1035b7726feb8b3ece18db24a7008562c7cbb3c40a59c97ea
IGG0191K,./stben/Data management and access method modules (IGG)/IGG0191K,cff0da8a65706b0389e0dfbc0e11b85a3f4c9999817a75c9c0efb5f4f6f15985
IGG019LE,./stben/Data management and access method modules (IGG)/IGG019LE,3d7102357c5790c2d754278c4097532eaf29e9d8ffc24a207b9aca2736fee3f2
IGG0196I,./stben/Data management and access method modules (IGG)/IGG0196I,5be9ad5a370884a98b59ac6df9b46126fdaabc68cfb2f829a7944ce10a39d0a8
IGG01935,./stben/Data management and access method modules (IGG)/IGG01935,84dc7d67d751852aea6cfc8477d701089c72d69031e99554125020bb4fe4022b
IGG019GB,./stben/Data management and access method modules (IGG)/IGG019GB,fb0056910ae49c42c81277ce41393b6ff6404b95a92a34b03d73865adddfee13
IGG1YN,./stben/Data management and access method modules (IGG)/IGG1YN,f3bd925d377b7737dd64be267ad750b4d2d969a60e2b8fb2e2d1d85bf8efe62a
IGG019MB,./stben/Data management and access method modules (IGG)/IGG019MB,9fdb687927c40da25159de652de0e1ec073a130ff78a257ba7c0a711d96894bb
IGG019R2,./stben/Data management and access method modules (IGG)/IGG019R2,1ebd969c765b10e707418f00914e21131b60c30aedd7e0e268cb9bd7ce6c4443
IGG2H11,./stben/Data management and access method modules (IGG)/IGG2H11,4498596730a2817f041c5f3ff91a03f5bfee21a016a8c0dfa17e9b9e5b3f5d2a
IGG019IZ,./stben/Data management and access method modules (IGG)/IGG019IZ,8466960836985428c8c1a39c97a6bdd83c620077a762eaef579dd3d90541f0f5
IGG019UM,./stben/Data management and access method modules (IGG)/IGG019UM,0b9264db0d7d6316c6ea24dfb8b8fd53776352c8e443f15c9783ec3a8987e477
IGG019PA,./stben/Data management and access method modules (IGG)/IGG019PA,fbad0cc0f9f267033b97b5fc43db602147c71cc7f781543db0fbe8ca85082f82
IGG019DJ,./stben/Data management and access method modules (IGG)/IGG019DJ,fe16a35396bc82ca9c8fcd33699b49c099c14bafd9d41fd8f441fed3c2c674fe
IGG019VB,./stben/Data management and access method modules (IGG)/IGG019VB,f65c98e323362e83cea0b24c1e1eeb3c54955e8afa2279ccc4422e436a7ea3ab
IGG0CLDC,./stben/Data management and access method modules (IGG)/IGG0CLDC,74579dba42d76d4be52fd5003df69c7988d8fa30021413f42ea23366a658afe3
IGG01993,./stben/Data management and access method modules (IGG)/IGG01993,ea535f34fa91167e1861b8f8b76f3ba40d06f6646978bb0c10cc9138d1bd490b
IGG01916,./stben/Data management and access method modules (IGG)/IGG01916,b25b24c60e124342e9e60047babad7c70e213381a9d9593d2828a2a54ee02485
IGG0CLBU,./stben/Data management and access method modules (IGG)/IGG0CLBU,801e64a1c89d389aa8f0626123e082d43f729055c68851831284839b0f180890
IGG019MY,./stben/Data management and access method modules (IGG)/IGG019MY,3f00eafe16e47d2f2bd055c120b671b6d9cc5054dc799d9a516a72642371ff2a
IGG01940,./stben/Data management and access method modules (IGG)/IGG01940,1a5fda077dc4fa4dd0f27280ad1c113f1dccc8994caa159c6e2beb34955525c9
IGG0199L,./stben/Data management and access method modules (IGG)/IGG0199L,cf66837f6a67b0bbce733c61736cd7eed8a71a581e6be52ec18c79937be1006b
IGG019A4,./stben/Data management and access method modules (IGG)/IGG019A4,9338f346b5abb48238db7b1b52488f6dcde293163519617af6c6caac3ff4b873
IGGCP26,./stben/Data management and access method modules (IGG)/IGGCP26,e5aa200a2d66a371d81c4c58c42bc07e63368d3b8839fd6047795e3d6a539a05
IGG0191H,./stben/Data management and access method modules (IGG)/IGG0191H,f6261fc6d68c201bc79f2b3584da1b6778e327da7c9014cac9393f5c0ad62492
IGG0CLA8,./stben/Data management and access method modules (IGG)/IGG0CLA8,ee2038a7f92270d7029fb732a7470da2ba10062da9d5d3dfb56fd62d1be68abf
IGG019Q3,./stben/Data management and access method modules (IGG)/IGG019Q3,e83f471f6ca0b17dfe8aca98f015b2efcd718a65da735c4af30dc4637ab00aeb
IGG019MP,./stben/Data management and access method modules (IGG)/IGG019MP,a5e0aac726df9cbb4d1dadee1f88a2c5f8825fa9da04d54f9e729c8f9395d232
IGGSPD,./stben/Data management and access method modules (IGG)/IGGSPD,a3a72a1c093d29cde3c5b92add068cf6e27423d67f0329154a2a9b2a55ed0951
IGG019ME,./stben/Data management and access method modules (IGG)/IGG019ME,95616eca365ebfda339fe678c61b8981d5eedc60158ed5d71231206f78ea4228
IGG026DU,./stben/Data management and access method modules (IGG)/IGG026DU,6a2022ae1b57d3e4ae74656e4abc752f8aded864ecb302a0d4dcaa1d7ca1c66a
IGG019VE,./stben/Data management and access method modules (IGG)/IGG019VE,ec9fe93330c121da55f691e596f2b7ebc744c2dd33f8b2aafe4117d2d1868d91
IGGCP123,./stben/Data management and access method modules (IGG)/IGGCP123,a85d5f6d83bc9aa314304c44003f753089fd22b75188d88101394498d6b288d2
IGG0940H,./stben/Data management and access method modules (IGG)/IGG0940H,ec3fb9fb9468b6a1118a7a6600d28e513db2d7d3f7e77ade182782f2bb2c5f74
IGGSCAN,./stben/Data management and access method modules (IGG)/IGGSCAN,481fa89522811d334388072db8c4c7595f77609ddd533761350d8e9cc390d5d4
IGG032I1,./stben/Data management and access method modules (IGG)/IGG032I1,f4b00bc57abd5739474c5d3c31dd9935b64212c1072c244b126f562171975388
IGG09404,./stben/Data management and access method modules (IGG)/IGG09404,9b4a57ce3a88b6b20b396154372f788883f1e4190e9e8732cc39d80c14060443
IGG01950,./stben/Data management and access method modules (IGG)/IGG01950,a81f0c09dd257da49e3f395748cabbfe8c72d6fbab60a475ff5a9a0ed933d4b0
IGG019GN,./stben/Data management and access method modules (IGG)/IGG019GN,fc9fd6b47c257bbbb38659dacd86dbffec12734e31b742e61c02a5786ad315dc
IGGMCDCL,./stben/Data management and access method modules (IGG)/IGGMCDCL,c70b2097a2e2066be95f12abf8164c2aee7c22e3bef8766402dd9e7083e84f56
IGG0940G,./stben/Data management and access method modules (IGG)/IGG0940G,0b3808bf87fb597b0f73e9ca86893dfa95c2c75a4f0fdbd465ba89c6477a9b6d
IGG0192O,./stben/Data management and access method modules (IGG)/IGG0192O,13096afa51f4b7bb70517e15970a8430516e6d043d52b759a8136441866c112a
IGG0202A,./stben/Data management and access method modules (IGG)/IGG0202A,ff7356fef438e05659f3a3fa8d15630035bd607fb27889573d706d18ab7481bc
IGG09411,./stben/Data management and access method modules (IGG)/IGG09411,daa4f877801060e9434a9cfee94bc3d716403dd469b37eb45cc94e06f1a87e9c
IGG019HB,./stben/Data management and access method modules (IGG)/IGG019HB,ce491733ee05ea43b3e3b84b7963630ce4332988eb7c8c0b770a095fab56573a
IGG0325W,./stben/Data management and access method modules (IGG)/IGG0325W,b75616fb4dbf43dfc8f3a21fb27bd9e6c92a65994140c29629af088a9c4c2ee6
IGG019HH,./stben/Data management and access method modules (IGG)/IGG019HH,eb3772265541613daa2e80a101aebfce09448379c26e38f64391a8c8f029e041
IGG019RK,./stben/Data management and access method modules (IGG)/IGG019RK,fe06ab943bbc95ea96c9c60c382fb78b75f9ad4f09665e4955c715d9904f1d12
IGG019JU,./stben/Data management and access method modules (IGG)/IGG019JU,b88df6b76f7192bad58065a0b45d3fd310d0f69b8e3fd674f63bc47f3d7397b6
IGG019KR,./stben/Data management and access method modules (IGG)/IGG019KR,03fa813a36910e0ff0475853bb28210bda53af6bc034f983cd5067ab04a236d9
IGG0192R,./stben/Data management and access method modules (IGG)/IGG0192R,6a4a002b32a8f1b68b578afd74a313a3a89f3dc60e343b7900f07af7d8bbcbec
IGG019VD,./stben/Data management and access method modules (IGG)/IGG019VD,19ee2c65ec60f8858080da1837397e0f54adf2ffc7ee1361dd406ebc5cca4333
IGG019V6,./stben/Data management and access method modules (IGG)/IGG019V6,28484bdb5d6dc3dd761d17eebb0172898dc334d9318f1feb921afe82e9ef1c88
IGG0191V,./stben/Data management and access method modules (IGG)/IGG0191V,8af7c2e0b3ab2a230e4334c1243d9137651e9a2e045a7aa35d8f8c3c7b794fa4
IGGCP4,./stben/Data management and access method modules (IGG)/IGGCP4,1cf554c39b864b2034ae6d61be04198609b2a91313793ad2e0f4e66f0fcb7ca7
IGG0CLAX,./stben/Data management and access method modules (IGG)/IGG0CLAX,0ba02bffd08245e4ef0ff15198ac17ff87f2de1b806c0760516eeabd888bd28f
IGG0199F,./stben/Data management and access method modules (IGG)/IGG0199F,02d0b8437e56bfe4427c6a38987b238ac802c9d9b6d7ec0c22746296a5185521
IGGCP25,./stben/Data management and access method modules (IGG)/IGGCP25,df90f1bbe38d31c1438ba15eccc3e2f91dcdad24061fc7655ce534d549fde21a
IGGCP13A,./stben/Data management and access method modules (IGG)/IGGCP13A,c1c33a9a65dbd2c2f7ba99453b1f49dae26da8b6b02859cbd882d120260f6a9c
IGG0325I,./stben/Data management and access method modules (IGG)/IGG0325I,9fadcae3c57d1dae6148afb29db0bc275aae310438633b00ff026b4fc464a28c
IGG0191U,./stben/Data management and access method modules (IGG)/IGG0191U,62e9e20d702a61e2c96ca8a17e1d65ec6183f6acac951a94b466f7975095e4ff
IGG0325C,./stben/Data management and access method modules (IGG)/IGG0325C,e049a88ed86326606dd17f79a2dcd6c82a9119d90da1212d26801d55b2a70ae7
IGG1PCHN,./stben/Data management and access method modules (IGG)/IGG1PCHN,b6f212cc27f9cfb5e8f2b21f1931bc940b73f6630aded04eed473b6d70176735
IGG0198L,./stben/Data management and access method modules (IGG)/IGG0198L,9342e6eedc3b2fdafbe516a338e439ccdf96eb904cc63bc5f8a11a3bed47a5cb
IGG0CLAJ,./stben/Data management and access method modules (IGG)/IGG0CLAJ,b8a05b00f7c325bdedb378d4ae5788ee7298c89b5a8342ba8972adf6fd88aa0b
IGG0CLB9,./stben/Data management and access method modules (IGG)/IGG0CLB9,2d1a97e09b2df1dea837dde2bb73eb598e6938349459aeecf2aa0baf8cf54234
IGG02028,./stben/Data management and access method modules (IGG)/IGG02028,83f09db25603deaefb4500748c8c611cdde104d54a29e40fee56ed500332ad60
IGG0197M,./stben/Data management and access method modules (IGG)/IGG0197M,751a0a5b0dd51d3ce900a3effa13e3bcf1a300b8b1bb0d9def53ce96018d9cc3
IGG019V5,./stben/Data management and access method modules (IGG)/IGG019V5,8833ed8a3faa4dca79176f9bd527e37e8444c3e91d5992421742aecef5500887
IGG019GA,./stben/Data management and access method modules (IGG)/IGG019GA,049bcbc4d4076a82a985f7c8380c9479f5d791f9e55e98268cce26ad942f7631
IGG0325U,./stben/Data management and access method modules (IGG)/IGG0325U,95d74682fc6d544c657f89326c81003152b516aed6c9f958af7fde496d89e736
IGG019HK,./stben/Data management and access method modules (IGG)/IGG019HK,9ca46a5f63916d9aaac54d8feed57a2e4b7dfd6cba372bcf7e608160adc6c9d6
IGG0CLAC,./stben/Data management and access method modules (IGG)/IGG0CLAC,5db34e0985a5209b5f1ef578afb7b710150cfe0175dac4c44a5970ab83c909ed
IGG019QE,./stben/Data management and access method modules (IGG)/IGG019QE,f63ac24a61fec676f1c0addb95f0449094d45fb683ac63ee8bf6a67ad2583729
IGG019BR,./stben/Data management and access method modules (IGG)/IGG019BR,04fd71bddee4ede4aaf1120eb1e9bfe568056bf0dc4ae965622eb6bc529c772c
IGG0CLBL,./stben/Data management and access method modules (IGG)/IGG0CLBL,58c74700a1ccf01250cfc97cd305135eabc3945676692a87c50d2b22c3d41ca3
IGG0193A,./stben/Data management and access method modules (IGG)/IGG0193A,e348112a7609ac497507b63a8d993f2b5c6f0e1d6967a028e21d622001158c94
IGG0201Y,./stben/Data management and access method modules (IGG)/IGG0201Y,e9b12eda9dcd7210ce0d602a61d0c4bc0d7103614e1905300104fe89ff83a548
IGGCP24,./stben/Data management and access method modules (IGG)/IGGCP24,fc91b1a7a618f1e9cfa178b756cf406c10b9e9b3832d0f009153089bf123b55c
IGG019VI,./stben/Data management and access method modules (IGG)/IGG019VI,f41639e4f44f47d113512f07b32c610d290f2a738446e35b24b338c52d85e3ea
IGG019MC,./stben/Data management and access method modules (IGG)/IGG019MC,3ce6af5471ad76f69d2f93d196010371148892bfb745b4d5f3821fb2c0a65843
IGG020P1,./stben/Data management and access method modules (IGG)/IGG020P1,124a55eca849212861a67615e65c98737e344ee423301b7c3530970673db2076
IGG02046,./stben/Data management and access method modules (IGG)/IGG02046,bdb16f2c29e8e5c7c81025986fea3883b41d8380f47be15df088374df677db48
IGGLDCP,./stben/Data management and access method modules (IGG)/IGGLDCP,f94df1deca0d7dcd13406913558784c3ad943129e64776ee6c2cee192d656fd1
IGG032I5,./stben/Data management and access method modules (IGG)/IGG032I5,176e43dbca9b055fde555414eee7b542abe31b269a0886d620ff45654d5518b2
IGGCP16,./stben/Data management and access method modules (IGG)/IGGCP16,896e2a1f4ebb0b428ef6c180f41cd5e783e0c25a0ed7305b50bb0640c4943d6e
IGG019P7,./stben/Data management and access method modules (IGG)/IGG019P7,45605c1318aa16d363fff08255906c0fb245414ddf63a0512fb12f6f1359a200
IGG019KJ,./stben/Data management and access method modules (IGG)/IGG019KJ,d6c48c7cfd16f788525befcb8c015176ec462ecda69ad9cc6382244eb833fbb6
IGG08101,./stben/Data management and access method modules (IGG)/IGG08101,09f0dd69eb3539edc8104aed1399bd0c52a6af13ad3ce83554186a0e7168c1ec
IGG019Q5,./stben/Data management and access method modules (IGG)/IGG019Q5,37bbae11fe0a26b1746ae1551667515f1b370a4d650b20cad0865f8908f91577
IGGMSG,./stben/Data management and access method modules (IGG)/IGGMSG,ae72dac2e0c49b8fc6789a6331665900428113e7ce2481b92e3fa31f720c8cad
IGG0192I,./stben/Data management and access method modules (IGG)/IGG0192I,b1756d7327f78af3d8d0d97b3b91a803146341ab3b2b55900d2499189ea66ec2
IGG0196P,./stben/Data management and access method modules (IGG)/IGG0196P,20c055e0e66a5bd2b43fb087c153db51e6e5280ed61a1db622bdbcfa5f49522f
IGG019PC,./stben/Data management and access method modules (IGG)/IGG019PC,c41e64556cfc767a30f432ab8b2a71548e1d29f8e7cba68251ed1ff8044f55d7
IGG032I3,./stben/Data management and access method modules (IGG)/IGG032I3,d57ebbeb707f5b24e6754ab665157178461eb8a43a2d288c879802ca9a986eaf
IGG0203M,./stben/Data management and access method modules (IGG)/IGG0203M,4f8afc4ff95c24ec5234b2074b465fdbd5a7c9cbdd73b40af4fb9c77181dd382
IGG019GE,./stben/Data management and access method modules (IGG)/IGG019GE,855ea81fbf7933c64edb43c1f9b7a4fae9e123588a37cdc0f6170c78289df5f7
IGG019JW,./stben/Data management and access method modules (IGG)/IGG019JW,a12163cc30b60663f361b3ccf50da84ec7529375e041bd19a19b2e0b63df1d20
IGG01994,./stben/Data management and access method modules (IGG)/IGG01994,20fef8bf2d402f884d74bb95cb702210445e114abf5560e00112e9e27a85973a
IGG0553A,./stben/Data management and access method modules (IGG)/IGG0553A,07a024dcce63ae769ff0c3653fe4b48b103ec709ae7d728d6d76daa4d03c4c4a
IGGCP2,./stben/Data management and access method modules (IGG)/IGGCP2,e34cdf230b00fba09032143328d2f51c40d7e369d3b60844064d6dde9a784897
IGG0201P,./stben/Data management and access method modules (IGG)/IGG0201P,cedfdbb4f0de31a44bbcf35246c2062a9dd622af134b88013eabd220f59f593c
IGG0CLBN,./stben/Data management and access method modules (IGG)/IGG0CLBN,d1056c9db4bc81431f891d9b3507c16decee69343da68cb8c29112e78559a38c
IGG0191B,./stben/Data management and access method modules (IGG)/IGG0191B,eebacb12505d6da8b94d858e0664d86bd1e81ec28016ef3738444b5c7b8ad421
IGGCP13C,./stben/Data management and access method modules (IGG)/IGGCP13C,c3ced924d4d219f3364d63fc40417f4f769c55d20a5e71527b561855c37fd0f0
IGG020FC,./stben/Data management and access method modules (IGG)/IGG020FC,2d996a8e233507aca07508c282d4709f2be9d40f16f357a633a41a55108b81de
IGG019BV,./stben/Data management and access method modules (IGG)/IGG019BV,967965a6a999df5f1820b432dd73a62d136852c6859bf7eec61ffe45048d1dfc
IGG0191N,./stben/Data management and access method modules (IGG)/IGG0191N,72954d38c3797391fc3110d60d0b7f2a471965090b8fdba3f305c058ea24bea1
IGG0197C,./stben/Data management and access method modules (IGG)/IGG0197C,7c1a65ac2db1da3316a685887a94522745bd9e73d02808369a3ab87b57ef0613
IGG019KL,./stben/Data management and access method modules (IGG)/IGG019KL,8750b740256ad6429f7a0309f11c0fd5044f3f47c58f6a0a01f919c9bd958526
IGG019G3,./stben/Data management and access method modules (IGG)/IGG019G3,d0be1c15f2ae6ef395db65a15436c8d7753450e79f35fd6b8db96ab398889d07
IGGCP11A,./stben/Data management and access method modules (IGG)/IGGCP11A,0878f326911b812ab2c3e4a11e0c11ea5177bcc2a8a9c1120ff84c517c1645b1
IGG0192W,./stben/Data management and access method modules (IGG)/IGG0192W,fc290b774cb532caaf07ad92ec9e099248bae7f8de845f23f330b63e23a3cdfe
IGG0194N,./stben/Data management and access method modules (IGG)/IGG0194N,3f1e888f5d9255dd46bea5a7d9d92d1896a0ed6cd5704faecbffb17ef3752d6a
IGGMDCRA,./stben/Data management and access method modules (IGG)/IGGMDCRA,252d6fd699dd94cb7b1cc728f72dc80e3461c7b7ba461c5e7eaec06924c9f0e2
IGG09403,./stben/Data management and access method modules (IGG)/IGG09403,bdd6f8a1599e4d9a1f0e066d7d23e8a29464241b6ee542fd6d67631dd6b26e18
IGG01939,./stben/Data management and access method modules (IGG)/IGG01939,17f3e92dcd5d329ee44d3a43fe86ca8544a13b901a12e99f212a63d809015d4b
IGG1HN,./stben/Data management and access method modules (IGG)/IGG1HN,f30d02df68e6eea94530d9eaac1a2ab1a620e36b03ac0be16083339dbda1b39a
IGG0CLB8,./stben/Data management and access method modules (IGG)/IGG0CLB8,3a28287b4238d77eadc008024e81680a506b6733a8947463af8bfbc4967f5df9
IGG01910,./stben/Data management and access method modules (IGG)/IGG01910,2dcb611d81d1ad742d28f214d89ca1eb0407e4462b5d925bbda1db7b498fccb2
IGG2T11,./stben/Data management and access method modules (IGG)/IGG2T11,f2d3c7adedb8337f61f9c4279341483778b8d76f9161193750d92dbec450cf15
IGG0290F,./stben/Data management and access method modules (IGG)/IGG0290F,78a2dc66a99927957c6960a5a64b55c09ad3dd4b6411dd77d68a2bd1dfe96857
IGG0193Q,./stben/Data management and access method modules (IGG)/IGG0193Q,12dbd565a5e24bbc2ee39e20a69a9159897290c1bbb7c2a57716c9b65a6e121a
IGG0196G,./stben/Data management and access method modules (IGG)/IGG0196G,bedfd5b5db7297616713b3e1abb99cd695a38850dd83ee2d30d4ca6e41bfcf9e
IGG0CLAG,./stben/Data management and access method modules (IGG)/IGG0CLAG,d7f5575f831c083bbf7854b2b52331f92ea8d2e28d5222f32801ff06ea7f14d9
IGG0193K,./stben/Data management and access method modules (IGG)/IGG0193K,3816c3ee2da7966c7755467e82e7c30e499d4dc7a531fa08f6cbd9eb6050f48c
IGG019R8,./stben/Data management and access method modules (IGG)/IGG019R8,46e4214995aa731a74a9251e990a074b47a5c31f570254245a0162cb1fbbb95f
IGG019PD,./stben/Data management and access method modules (IGG)/IGG019PD,4b26b7dd36972d68b12737046f0a0ef12b4f1c0abc71fe7e514494b3a3a1a21e
IGG019MX,./stben/Data management and access method modules (IGG)/IGG019MX,4c406a38a5590d648fb0cdff9c3d0e08fb80254d7f0908c234ada89f89bf0eb5
IGG0197U,./stben/Data management and access method modules (IGG)/IGG0197U,5efcddb20934d05ddbda699f3ada288d860163114e13ca514fae0b0b3a865d5d
IGG0194B,./stben/Data management and access method modules (IGG)/IGG0194B,9da580c73c023018211ce8993fd36c85f08a6c196ca80f2716ae7827b730dc8f
IGG0191I,./stben/Data management and access method modules (IGG)/IGG0191I,21d19f310af07740d451965f776f7d89d74c6a7c4ddf9ed780654cb63177bd65
IGG019Q7,./stben/Data management and access method modules (IGG)/IGG019Q7,7e834c548bafad68efdf4022b37c95c6a290b763355819e140df6469eeca2e8b
IGG019VC,./stben/Data management and access method modules (IGG)/IGG019VC,efe7cd825992ced990ee263409d271f2b3e482c1e2c119750953ca762f9d819b
IGG1PN,./stben/Data management and access method modules (IGG)/IGG1PN,f7b792e6e8f0a691080d360ba89bc74bf2ed04500bae1bb3d43f1660bbdb33bb
IGGCP10B,./stben/Data management and access method modules (IGG)/IGGCP10B,728a36a9b788b3aa48d8b3867f21957b766a94df939fd702cf021dddd03d592f
IGG019RT,./stben/Data management and access method modules (IGG)/IGG019RT,7956ea4ee62772db5746348954ac74be23f998af6c344b2beb4ece2142286510
IGGMCTRC,./stben/Data management and access method modules (IGG)/IGGMCTRC,673c8bda1846a31323271a27505d6ec174eba7dc71adc99e59b53fc0a14ef260
IGG0CLAU,./stben/Data management and access method modules (IGG)/IGG0CLAU,a34e70db1f504ebaed81e246bf84cf90fe32534ba48ebec9e386798a19bc76ab
IGGMUPDE,./stben/Data management and access method modules (IGG)/IGGMUPDE,9c13c4b51f30df75f3211c968ff494ba5fca03235c85939064f9492ffe5b1737
IGGCP7,./stben/Data management and access method modules (IGG)/IGGCP7,d067abcbbe269e1d4239bd7fd5659dcbcbe75800fb7daf6569150df940f32e2c
IGG019Q9,./stben/Data management and access method modules (IGG)/IGG019Q9,440c4418d459555820b0eb387f989c07e9272b1cd1b2fce7ffb17e8939de0b36
IGG01941,./stben/Data management and access method modules (IGG)/IGG01941,0402e2c82044c5af2132300fd3032a810185515a0f77ad326c446566715d31ad
IGG0CLAN,./stben/Data management and access method modules (IGG)/IGG0CLAN,56092770150b11cdae533310a6b132f97ee3403f8e71943a4d2cc55c0fc1f033
IGG0192Z,./stben/Data management and access method modules (IGG)/IGG0192Z,50d52f43dd5d5d79d78ac91428393e86a6423d96a140aca7f4cd0630e432217e
IGG1QNC,./stben/Data management and access method modules (IGG)/IGG1QNC,5208bddcd0e6c511bfd2e528fdcf7d55d0118728c0b4743863ad32c944d545bf
